,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
66,20.09,70.3,72.74,61.54,39.68,46.02,20.1,75.79,38.09,34.8,48.45,125.9,233.77878,45.0,34.39,76.88,80.25,66.92,18.78,26.3,25.72,55.72,62.429935,39.32,49.01,37.29,50.94,70.07,41.57,34.97,72.2,89.95,17.91,70.39,13.381429,25.96,28.5,45.7,24.89,63.24,116.5,54.85,35.474644,61.1225,46.24,10.89,50.4,62.95,76.8,144.33
67,20.3,70.28,73.3,61.52,39.83,46.07,20.59,77.04,38.12,35.0,47.95,125.67,233.26326,44.99,34.43,76.5,80.65,67.47,18.9,27.0,25.82,55.2,62.579937,39.44,49.1,37.4,51.07,70.62,41.73,34.94,72.24,90.9,17.75,71.37,13.414286,25.94,28.3,45.8,25.04,63.21,116.99,53.87,35.29727,61.4825,45.72,11.001,50.8,63.24,77.6,144.82
68,20.065,69.5,72.7,61.55,39.3,45.6,20.38,76.75,37.89,35.16,47.38,123.85,232.23224,44.95,34.17,76.29,79.74,67.31,18.57,27.6,25.82,55.2,61.379936,38.94,49.52,37.75,50.52,70.29,41.73,34.600002,72.31,89.98,17.5,70.97,13.148571,25.97,28.06,45.52,24.825,63.03,115.83,52.91,34.90518,61.0725,46.1,10.956,49.85,63.9,76.97,143.74
69,20.65,70.37,73.2,62.15,40.29,45.72,20.41,77.5,37.96,35.6,47.4,121.0,234.45946,45.195,34.15,77.25,80.09,68.98,18.79,27.97,25.98,56.45,62.969936,38.75,49.45,37.49,50.44,70.81,42.19,34.670002,72.0,91.1,17.32,72.67,12.985714,26.8,28.43,49.39,25.145,63.52,116.47,53.35,35.269264,61.25,46.29,10.995,49.89,64.4,77.5,144.9
70,20.96,69.9,73.16,62.49,40.64,48.09,20.41,77.25,38.0,35.5,47.63,121.15,234.46446,44.57,34.8,76.91,79.61,69.71,18.68,28.32,26.04,56.77,62.309937,39.27,49.47,37.48,50.8,70.41,43.77,34.800003,71.91,91.0,17.37,72.76,12.938571,26.85,28.6,50.01,25.005,63.5,117.05,52.96,34.998535,63.0325,45.89,11.0,50.77,64.4,77.64,145.83
71,20.855,69.48,73.35,65.3,40.71,48.35,20.67,78.0,38.84,35.37,48.19,122.33,237.13713,44.575,35.69,77.0,79.23,70.39,18.8,27.81,26.11,56.69,61.889935,39.15,49.97,37.4,51.3,71.25,45.28,34.93,71.59,90.3,17.57,73.58,13.142858,26.94,28.63,50.3,25.525,63.58,116.0,54.8,35.29727,63.5425,45.8,10.952,50.58,64.68,78.27,146.97
72,20.755,69.63,73.24,64.45,40.46,48.02,21.32,77.55,39.39,35.16,48.0,123.13,235.86586,44.575,35.4,77.34,79.13,70.57,18.8,27.8,25.94,57.1,61.499935,39.2,51.57,38.45,51.43,71.15,44.8,35.05,72.79,90.45,17.51,73.14,12.88,26.81,28.61,49.59,25.795,63.65,116.0,54.22,34.86784,63.1375,45.29,10.966,50.11,65.55,78.17,146.6
73,20.305,69.55,72.98,64.94,40.05,46.75,21.16,77.47,38.9,35.05,47.75,123.44,237.48749,44.79,35.85,76.36,78.46,70.25,18.55,27.52,25.63,56.94,62.789932,38.97,52.03,37.77,51.34,71.75,44.61,34.950005,74.5,93.49,17.5,72.44,12.884286,26.62,28.34,49.76,25.68,63.77,115.25,51.5,34.80249,61.14,45.2,10.883,49.2,65.89,77.93,146.55
74,21.0,70.03,73.06,65.45,40.25,48.4,22.05,77.29,39.33,35.23,48.59,125.01,245.50551,44.965,36.42,77.96,79.0,70.88,18.98,28.0,25.78,57.54,62.489937,39.44,52.65,38.25,51.3,71.99,45.09,35.190002,73.52,93.77,17.51,73.02,12.984285,27.05,28.98,50.79,26.025,63.99,115.31,52.49,35.614677,62.0925,45.24,11.03,49.9,66.25,78.38,148.22
75,20.96,69.59,72.6,65.0,39.77,46.66,22.03,78.06,39.19,35.13,49.73,125.0,240.29028,45.435,36.37,77.75,78.48,71.52,18.97,27.89,25.4,58.12,62.669933,39.94,52.35,38.88,51.04,72.65,44.27,35.200005,73.5,94.1,17.47,73.09,13.084286,26.61,28.96,51.31,26.045,63.8,115.51,53.2,35.38129,62.0725,45.1,11.0,50.0,66.56,79.5,148.37
76,21.065,69.33,73.0,65.15,40.06,46.8,21.95,77.11,39.09,34.8,48.56,124.79,239.54454,45.815,35.95,77.14,78.66,71.5,19.04,27.59,25.61,58.21,63.899933,39.95,52.06,38.0,50.65,71.81,44.75,35.100002,74.2,94.9,17.42,73.74,13.422857,26.47,28.79,51.65,25.99,63.48,114.52,53.9,35.166573,62.0,45.26,11.0,49.73,66.56,79.0,148.23
77,21.135,70.22,72.7,64.75,40.26,46.92,21.99,77.58,39.42,34.98,48.77,122.5,240.24023,45.945,35.83,76.96,78.94,71.73,18.89,27.56,25.4,58.03,63.119934,39.37,52.24,38.5,50.84,71.48,53.12,35.070004,75.0,94.64,17.33,74.02,13.461429,26.18,28.86,51.69,25.995,63.35,114.7,53.25,35.334614,62.4975,45.69,10.825,49.92,66.77,78.84,148.73
78,21.105,70.4,72.5,64.49,40.47,46.87,22.13,78.17,39.42,35.46,48.78,121.9,239.28929,46.21,35.54,80.31,78.31,71.48,18.77,28.44,25.46,58.45,62.999935,39.38,52.77,38.9,51.0,72.4,56.5,35.170002,75.79,94.54,17.15,73.71,14.511429,26.42,29.09,52.38,25.995,63.26,116.0,53.1,35.054546,61.9375,45.65,10.948,49.93,67.4,80.03,149.49
79,19.95,69.46,72.6,64.01,40.13,46.0,21.92,78.42,38.9,36.1,48.52,122.35,240.27527,45.785,35.97,79.97,78.41,71.33,18.96,27.15,25.05,59.03,61.979935,38.83,52.77,37.99,50.72,71.87,61.24,35.000004,75.91,94.25,17.0,73.71,14.025714,26.61,30.17,52.26,25.925,62.91,116.15,52.72,35.29727,60.75,45.24,10.83,48.48,65.85,80.24,149.09
80,20.665,69.95,72.84,64.0,40.07,45.78,21.78,78.09,38.5,36.9,48.25,122.0,239.81482,46.815,36.15,81.56,78.24,71.44,19.1,27.03,24.85,58.59,62.039936,38.84,52.46,38.1,50.93,71.39,61.91,35.02,76.72,94.02,17.2,74.22,14.298572,26.55,30.13,51.81,25.96,63.36,114.5,53.56,35.708027,61.5,45.5,11.425,48.94,66.19,80.3,149.64
81,20.58,69.25,72.68,64.53,39.6,45.16,21.56,77.97,38.15,36.82,47.92,121.74,236.33133,45.995,36.03,82.77,78.13,71.29,18.75,26.94,24.92,57.95,62.849934,38.93,52.4,38.46,51.0,70.6,61.12,35.09,75.77,93.15,17.49,73.85,14.227143,26.36,29.94,51.65,26.095,63.21,112.4,52.92,35.78271,61.33,44.65,11.12,48.7,66.15,79.5,148.42
82,20.375,69.01,72.12,64.01,37.95,45.3,21.81,78.48,38.34,37.12,48.3,120.96,234.55956,46.26,35.76,83.4,77.14,71.84,18.69,27.01,25.13,57.92,62.039936,38.84,52.0,38.14,51.02,70.0,61.68,35.45,76.77,93.08,17.29,74.63,14.235714,26.6,30.39,51.3,26.3,63.21,113.65,53.1,36.202805,61.3325,44.02,12.567,48.85,66.8,79.83,148.9
83,21.16,69.1,72.6,64.59,36.88,46.41,22.11,78.65,38.95,37.34,48.52,120.27,233.34334,45.575,35.72,84.31,77.66,73.62,18.91,27.3,25.27,58.16,62.429935,38.89,52.83,37.77,51.22,70.97,61.08,35.730003,77.15,94.08,17.47,75.7,14.39,26.59,30.6,51.4,26.4,62.63,115.01,53.95,37.11768,63.03,44.51,12.701,49.97,67.08,79.83,149.97
84,21.495,70.04,72.5,64.56,36.53,46.41,21.95,79.8,39.12,37.44,48.4,120.52,235.29529,45.57,35.96,83.9,78.49,73.98,19.04,27.3,25.31,58.81,62.369934,39.1,52.8,37.79,51.5,70.99,62.39,35.75,76.89,94.35,17.58,75.16,14.4,26.81,30.68,51.64,26.5,62.25,128.0,53.15,38.42464,65.3,44.89,13.58,50.78,67.43,81.0,150.75
85,22.075,69.67,73.08,63.99,36.77,46.3,21.92,78.63,38.7,37.23,48.43,121.13,236.3063,45.41,35.92,84.21,78.1,73.8,19.02,27.1,25.85,58.46,62.429935,39.5,52.81,37.68,51.48,71.34,62.43,35.980003,76.03,93.8,17.74,75.25,14.44,27.05,30.52,51.85,26.605,62.61,129.24,53.59,37.855175,66.6625,44.89,13.43,52.4,67.54,80.5,150.88
86,21.45,69.15,73.5,63.94,37.0,45.85,21.98,79.42,38.71,37.09,48.37,120.64,233.2983,45.125,35.87,84.42,77.68,73.26,18.93,26.74,25.92,58.05,62.639935,39.31,52.48,37.65,51.28,70.62,60.54,36.170002,79.38,94.41,17.83,74.46,14.781428,27.28,30.68,51.87,26.68,61.83,126.89,53.0,38.11657,66.62,45.23,13.55,51.0,67.2,80.57,150.58
87,21.625,68.51,72.44,63.64,37.11,46.16,22.04,79.92,38.46,36.92,48.07,119.98,233.3083,44.855,35.75,84.4,77.63,72.62,18.91,26.2,25.65,58.3,61.469936,39.33,52.55,37.67,51.32,70.84,62.0,36.050003,78.14,93.87,17.74,74.11,14.987143,27.12,30.7,52.19,26.545,61.5,126.5,52.83,37.948532,70.175,45.19,13.698,52.1,67.15,81.19,150.64
88,22.225,68.5,72.9,64.01,37.11,46.03,22.36,79.52,38.89,37.1,47.5,117.51,233.75375,44.965,36.03,85.0,76.49,71.74,18.69,26.09,25.29,57.51,60.899937,39.44,52.79,37.51,51.45,70.5,62.44,35.840004,77.41,93.75,17.3,74.9,15.232857,27.09,30.68,51.67,26.475,62.01,124.71,52.76,38.2566,69.81,45.5,14.046,51.98,67.01,81.06,150.73
89,22.035,68.2,72.72,62.3,37.12,46.64,22.32,78.5,38.7,36.8,47.84,118.76,231.14615,44.8,35.52,84.78,75.9,70.98,18.6,26.09,25.13,57.39,60.539936,39.06,52.12,37.0,50.82,69.99,60.96,35.74,76.1,92.81,17.21,74.27,15.391429,26.79,30.57,51.1,26.225,61.67,125.27,53.03,38.11657,72.3175,45.72,13.91,52.0,66.35,79.69,149.75
90,22.3,68.58,73.1,63.0,37.24,47.59,22.36,80.0,39.04,37.0,47.64,121.75,232.97298,45.45,35.61,85.3,76.47,71.47,18.94,26.47,23.58,57.46,60.959934,39.65,52.0,37.06,51.03,71.05,61.68,36.07,76.74,93.4,17.44,74.67,15.66,27.0,30.84,52.0,26.27,61.75,129.02,53.46,38.555336,70.1375,45.91,13.884,51.53,66.71,81.21,150.86
91,21.925,68.9,72.8,61.99,37.63,47.1,22.08,80.94,38.0,36.67,47.96,122.01,231.21121,45.65,35.45,84.85,76.19,71.56,18.89,26.74,24.43,57.59,61.619934,40.18,52.09,37.14,50.99,70.8,61.4,36.130005,76.68,93.98,17.51,73.45,15.652857,27.19,30.9,52.06,26.15,61.72,128.74,53.02,38.97543,68.7525,45.68,13.463,51.26,67.04,81.01,150.7
92,22.425,69.74,72.7,62.78,37.64,47.26,22.05,80.15,38.46,36.72,47.49,122.0,231.23123,45.065,35.67,86.48,76.53,72.17,18.86,26.72,24.12,57.37,61.919933,40.41,52.37,37.14,51.34,70.6,61.02,36.130005,77.74,94.5,17.66,73.51,15.504286,27.15,31.0,53.0,26.25,62.3,129.5,52.85,39.722267,70.07,46.0,13.544,51.96,67.44,80.84,150.8
93,22.45,69.96,72.7,63.1,37.18,47.6,22.3,80.75,38.17,36.75,47.47,121.02,236.46646,45.325,36.05,86.09,75.28,72.91,18.86,27.01,23.47,56.02,61.13994,41.12,52.78,37.32,51.15,70.92,62.88,35.960003,77.37,95.34,17.56,73.11,15.307143,27.3,31.03,52.69,26.49,63.05,130.5,53.57,39.77828,69.3375,46.09,13.629,50.92,68.45,81.25,151.38
94,22.48,69.94,72.3,62.98,37.0,48.04,22.69,81.87,38.49,36.8,47.32,122.0,236.25125,45.575,36.34,86.93,75.59,75.36,19.07,26.99,23.35,56.93,61.589935,41.32,52.62,37.28,51.32,70.25,62.48,36.11,77.05,97.07,17.38,75.47,15.747143,27.35,30.97,52.56,26.18,63.5,130.95,53.73,39.675587,70.1125,46.25,13.653,51.56,68.77,82.14,152.01
95,22.74,70.4,72.2,63.85,37.16,47.92,22.7,83.11,38.7,37.31,47.13,120.85,235.0,46.46,36.45,86.88,76.11,76.93,19.2,27.78,23.37,56.28,60.989937,41.1,52.38,37.33,51.3,70.02,63.58,36.000004,79.02,96.42,17.49,76.35,15.758572,27.42,30.73,53.03,26.315,63.3,130.9,53.44,39.675587,70.3725,45.91,13.725,51.78,68.5,83.42,152.58
96,22.55,71.16,72.68,63.55,37.7,47.69,22.89,82.83,38.6,37.22,46.57,119.61,236.73674,45.64,36.26,87.06,76.01,76.9,19.39,27.54,23.3,55.31,61.169933,40.6,52.56,37.22,51.21,70.5,68.48,36.700005,77.96,97.24,17.65,76.39,16.07,27.33,30.9,54.1,25.975,63.01,131.0,53.58,40.067673,70.545,45.9,14.092,51.8,68.83,83.4,152.7
97,22.425,71.99,72.8,63.77,37.86,47.25,22.99,82.18,38.72,37.5,46.88,120.16,240.65065,45.11,36.06,87.65,77.05,76.65,19.38,27.42,23.55,55.98,60.749935,40.56,52.33,37.16,51.7,70.1,69.21,36.27,77.45,95.95,17.29,76.43,16.288572,27.37,30.84,54.38,25.82,63.03,130.5,53.89,40.086346,71.035,45.7,14.098,51.61,68.75,83.12,152.95
98,21.755,71.58,72.66,63.76,38.01,46.7,22.72,81.67,38.63,37.74,46.41,121.88,237.81282,44.5,36.06,87.62,77.99,76.75,19.14,27.47,23.22,56.03,60.089935,40.4,52.0,36.72,51.7,70.25,69.04,36.56,76.4,95.9,17.35,76.04,16.115715,27.29,30.54,53.9,25.635,63.36,128.7,53.79,39.796947,71.26,45.5,14.09,51.12,68.74,83.18,152.53
99,21.505,70.65,72.36,63.58,37.62,45.88,22.12,80.4,38.92,37.43,46.8,120.1,240.09009,43.525,36.07,87.55,77.21,75.83,18.89,27.02,22.94,56.17,58.40994,40.47,51.53,36.0,51.2,70.73,69.69,35.91,74.3,98.3,16.97,75.71,16.0,27.28,30.28,53.69,25.78,63.3,127.13,54.6,39.722267,71.6225,44.85,13.943,50.74,68.38,82.66,151.5
100,22.1,71.15,72.98,63.2,37.38,45.91,22.17,80.98,38.38,37.61,47.17,120.56,242.74274,43.53,36.15,87.17,77.22,75.46,19.29,27.17,23.01,56.25,57.71994,40.8,51.65,35.64,51.23,71.1,68.43,36.050003,74.12,98.52,17.13,75.97,16.35,27.52,30.49,53.82,26.015,62.91,129.75,54.4,39.75027,72.4625,45.35,14.195,51.58,68.66,83.27,151.94
101,21.28,71.31,72.5,63.05,36.41,45.06,22.07,80.56,38.63,37.19,46.65,119.57,242.4925,43.75,36.06,87.3,76.63,74.18,19.25,27.03,22.95,56.0,57.83994,40.25,51.43,35.6,50.65,71.17,69.06,35.360004,73.4,98.47,17.05,74.01,16.328571,27.43,30.55,53.15,26.185,63.4,126.38,54.39,40.09568,70.955,44.74,14.369,50.91,68.2,82.18,151.46
102,22.625,71.49,72.7,63.0,37.55,46.51,22.14,82.15,38.75,37.78,47.1,120.39,250.53053,44.0,36.18,87.93,77.68,75.57,19.39,27.65,23.64,56.13,58.67994,41.0,52.25,36.2,50.96,71.56,70.68,35.9,76.24,100.69,17.09,75.41,17.152857,27.35,31.12,52.62,26.48,63.75,131.0,54.75,40.907864,72.555,45.33,14.854,52.11,68.51,83.9,153.67
103,22.97,71.1,72.6,63.35,37.83,46.53,22.34,81.76,39.1,37.68,47.9,122.18,250.75075,44.295,36.09,87.95,78.01,76.27,19.45,27.48,23.11,56.19,58.82994,41.4,51.92,36.14,50.75,72.1,68.9,35.410004,78.05,101.45,16.98,75.3,17.3,27.53,30.79,52.52,26.505,63.55,130.4,54.94,40.63714,72.8225,45.6,15.101,53.3,68.65,83.56,153.88
104,23.24,71.77,72.62,63.05,37.37,46.45,22.24,82.2,39.0,37.79,50.15,123.75,249.20421,43.9,36.4,88.43,77.99,77.57,19.55,27.19,22.7,56.45,58.76994,40.55,51.56,35.69,50.78,72.36,68.25,35.58,75.89,101.0,16.73,75.79,16.947144,27.55,30.42,52.05,26.38,63.46,130.25,54.9,40.24505,73.39,45.64,15.002,54.2,68.0,83.96,153.54
105,23.345,71.65,72.92,63.4,37.32,46.43,22.12,82.71,39.47,37.81,50.91,124.94,255.13013,43.78,36.11,88.07,77.85,78.03,19.6,26.93,22.69,56.35,57.89994,40.69,51.24,35.96,50.78,72.5,71.1,35.760002,74.63,99.94,16.61,75.69,17.344286,27.46,30.62,51.67,26.235,63.09,136.12,54.95,40.05834,73.695,46.25,15.095,54.96,67.77,83.95,153.74
106,22.905,70.57,72.2,63.2,36.97,46.47,21.88,82.73,38.55,37.3,50.16,125.49,258.63364,43.215,35.84,87.47,75.45,78.23,19.37,27.04,22.97,56.72,58.10994,40.25,51.23,35.31,50.5,71.63,73.14,35.260002,73.44,98.97,16.4,76.28,17.471428,27.19,30.37,51.0,26.125,63.35,134.75,54.31,39.927643,72.1075,46.42,14.84,54.95,67.22,84.17,152.86
107,22.49,70.5,72.06,62.64,35.93,46.37,21.32,81.65,38.15,37.21,50.39,124.52,260.13513,42.04,35.56,86.62,72.66,77.62,19.15,26.47,22.71,55.94,57.02994,40.2,50.3,35.25,50.3,71.62,72.57,34.77,72.1,98.29,16.3,75.02,17.855715,26.75,30.02,50.44,25.995,62.61,133.1,53.07,40.16103,70.0475,45.63,14.702,55.05,66.96,83.4,151.56
108,21.905,69.58,72.4,62.05,35.72,46.23,21.45,80.01,37.66,36.8,49.89,122.0,258.35837,40.865,35.05,84.88,71.2,78.44,18.73,25.97,22.38,55.11,55.199944,39.7,49.83,34.3,49.92,71.25,72.47,34.010002,70.26,96.7,16.01,74.25,17.974285,26.21,29.58,50.3,25.625,62.36,133.05,53.54,39.675587,69.415,44.9,13.906,54.85,66.21,81.77,149.58
109,22.305,70.25,72.24,62.89,36.37,46.51,21.75,80.66,37.78,37.07,49.9,124.84,257.26727,41.25,35.27,85.94,71.52,77.82,18.93,26.33,22.35,54.84,55.199944,40.2,50.41,34.79,50.1,72.07,73.0,34.280003,71.01,98.25,16.05,73.64,18.0,26.5,29.94,50.3,25.835,62.8,134.05,53.7,40.09568,70.0525,45.52,14.416,55.3,66.3,82.68,150.93
110,22.35,69.85,72.48,62.25,36.01,47.18,21.86,81.35,37.71,37.35,49.61,122.89,254.6096,41.37,35.31,85.3,72.18,77.73,19.21,26.23,22.68,54.57,55.43994,39.93,50.22,34.47,49.85,72.05,70.44,34.100002,71.29,97.55,16.07,73.97,17.05,26.22,29.96,50.67,25.67,62.7,134.2,53.3,40.48777,70.7875,45.11,14.17,55.72,65.96,82.77,150.67
111,21.925,69.98,72.4,61.91,36.4,47.51,22.27,80.81,37.61,37.25,49.18,123.25,253.7988,41.2,35.3,85.7,71.39,77.1,18.87,26.2,22.82,54.58,55.199944,39.39,49.63,34.39,50.0,71.65,70.9,33.5,71.36,97.12,16.01,74.38,17.307142,26.2,29.97,50.36,25.585,62.29,134.0,53.26,40.30106,72.335,44.79,14.665,56.09,66.08,82.32,150.5
112,22.605,70.16,72.3,62.2,37.3,48.17,22.64,81.41,37.8,37.6,49.3,123.5,252.94295,42.275,35.45,87.07,71.65,77.85,19.55,26.81,22.5,54.64,55.949944,40.1,49.93,34.73,50.36,72.14,70.9,33.41,72.48,99.0,15.92,76.04,16.742857,26.26,30.35,50.65,25.68,62.29,135.93,53.2,39.955647,74.8825,45.07,15.01,57.13,66.47,83.45,152.06
113,23.31,70.79,72.42,62.59,38.36,48.99,23.98,82.86,38.33,37.96,49.34,125.0,254.34935,42.75,36.0,87.58,73.12,80.5,19.91,27.88,22.74,56.34,56.579945,40.92,50.64,35.87,50.17,74.26,72.85,34.1,74.24,99.52,16.03,78.69,17.231428,26.51,30.86,50.89,25.795,62.66,138.2,53.12,40.655807,77.1225,44.86,15.22,58.0,67.16,85.07,153.14
114,23.655,70.51,72.5,62.85,39.04,51.37,24.18,83.27,38.0,38.18,49.32,125.6,253.34334,42.82,36.13,87.68,73.66,80.89,19.92,27.93,22.79,55.73,57.239944,40.3,50.83,35.53,50.01,74.0,72.34,34.5,74.48,98.03,16.11,79.35,17.61143,26.5,30.69,50.9,25.79,62.5,142.45,52.81,40.05834,76.86,45.6,15.941,58.88,66.69,86.09,153.38
115,23.575,70.07,72.28,62.34,38.51,49.82,24.04,82.99,38.36,37.95,48.93,125.23,257.26227,42.25,36.15,87.43,74.14,81.28,19.79,27.78,22.43,55.57,56.06994,40.0,50.44,35.16,50.17,73.0,71.55,34.51,73.44,97.4,15.85,79.48,17.812857,26.25,30.48,50.65,25.79,61.81,142.35,52.69,39.740936,77.34,45.0,16.425,58.66,66.38,86.19,152.55
116,23.15,69.68,72.57,62.52,39.14,51.81,24.22,83.6,40.85,39.45,48.85,125.13,258.73874,42.245,36.45,87.97,74.36,81.72,19.96,28.26,22.41,55.83,56.66994,40.36,50.91,35.46,50.7,72.24,70.25,34.76,74.15,97.1,15.77,80.22,17.695715,26.38,30.44,50.0,25.77,61.82,149.33,52.79,40.133022,78.375,45.52,16.609,59.67,66.12,85.88,153.58
117,22.51,68.32,72.26,61.91,38.18,52.16,23.87,81.49,39.97,38.95,48.71,124.82,255.74574,41.09,35.68,86.91,73.06,81.71,19.57,28.14,22.74,55.22,55.829945,39.7,49.69,34.57,50.02,73.09,69.16,34.13,71.05,96.08,15.66,79.63,17.385714,25.74,29.98,49.05,25.7,62.03,151.49,51.6,39.768944,75.645,45.41,16.24,58.93,65.52,83.36,151.08
118,22.96,68.5,71.5,61.85,38.51,54.05,24.19,82.85,39.59,38.71,48.25,124.05,258.46848,40.955,35.47,86.56,72.05,81.64,19.6,28.35,22.5,55.45,55.61994,39.6,49.56,34.01,49.84,73.0,69.55,34.01,71.49,96.64,15.62,78.97,17.692858,25.77,30.0,48.92,26.025,61.88,150.8,51.68,39.582233,75.8875,45.23,16.521,59.59,65.58,84.2,151.52
119,22.61,68.37,71.3,61.0,38.18,53.72,23.75,81.56,39.45,38.33,48.0,123.13,264.75476,40.425,35.0,86.6,72.12,81.18,19.45,27.77,22.2,55.55,54.77994,39.1,48.72,34.14,49.18,72.68,69.35,34.11,70.29,96.0,15.66,78.42,17.741428,25.5,29.47,48.7,25.835,61.1,146.0,51.55,38.872738,74.7575,45.16,16.9,59.0,64.7,82.4,150.24
120,22.495,69.02,71.06,61.36,38.19,54.1,23.58,83.49,39.27,38.3,47.91,124.42,266.63162,40.8,35.31,86.49,72.56,81.55,19.62,27.89,22.83,55.57,55.199944,39.3,48.45,34.11,49.15,73.43,68.53,34.2,71.62,95.4,15.73,78.94,17.711428,25.48,29.55,48.43,25.95,61.2,146.35,51.79,38.91008,75.9975,45.29,16.35,59.78,65.02,82.64,150.21
121,21.49,69.51,70.82,61.15,37.51,53.01,23.29,82.25,38.95,37.82,47.83,123.16,262.76276,40.58,34.81,85.82,72.93,80.48,19.32,27.51,22.43,55.95,54.50994,39.19,48.26,33.5,48.79,72.58,66.96,33.8,70.2,94.31,15.65,77.36,17.23,25.52,29.36,49.08,25.875,61.15,144.01,51.14,38.13524,73.4475,44.55,16.185,57.27,64.57,81.32,148.13
122,22.3,70.25,71.6,61.5,37.93,54.0,24.13,84.89,39.67,38.15,48.33,123.89,262.7027,43.86,35.33,87.0,73.99,82.14,19.62,27.83,22.4,55.89,55.319942,40.18,49.25,34.29,49.23,73.83,68.46,34.25,72.4,95.0,15.64,79.17,17.48,25.53,29.86,50.59,26.16,61.6,147.65,51.53,38.20059,75.1925,44.89,16.313,58.88,65.18,83.81,150.38
123,22.075,70.01,71.64,61.58,38.71,54.26,23.96,84.79,39.54,38.23,48.5,126.15,263.2733,43.255,35.5,87.1,73.81,83.55,19.95,28.18,22.16,56.17,54.809944,40.95,49.23,34.04,49.23,73.58,69.03,33.89,72.2,95.36,15.78,81.04,17.424286,25.77,29.87,50.95,26.42,61.45,147.9,52.5,38.415306,75.5975,44.62,16.609,59.25,65.31,84.15,150.9
124,22.5,70.23,72.3,61.94,39.42,54.06,23.88,84.7,39.55,38.42,48.2,127.27,263.008,43.15,35.42,87.29,74.04,85.0,19.88,28.24,22.38,56.63,55.16994,41.44,48.9,34.29,49.15,73.48,68.81,34.38,74.0,96.72,15.95,81.94,17.292856,25.7,29.67,49.91,26.325,61.35,148.68,51.59,38.63002,78.8625,44.45,16.55,60.6,65.38,84.5,150.87
125,23.225,71.0,72.52,62.0,39.45,55.37,24.31,83.6,39.43,38.36,48.34,127.85,265.7958,43.42,35.74,88.0,74.95,85.97,19.97,28.43,22.33,56.13,55.499943,41.8,49.19,34.83,49.49,73.35,70.04,34.54,76.87,96.8,15.8,82.33,17.428572,25.79,29.79,49.95,26.405,61.45,153.49,52.22,38.89141,79.85,45.06,16.698,61.54,65.48,85.0,152.18
126,23.535,70.99,72.78,62.1,40.0,55.55,24.48,86.79,39.33,38.58,48.36,127.78,268.04803,43.285,35.57,87.68,73.4,86.06,20.06,28.45,22.51,55.81,55.559944,41.44,49.1,34.57,49.04,73.1,69.36,34.5,76.85,97.52,15.94,82.56,18.4,25.81,30.05,49.7,26.45,61.93,155.28,52.14,39.03144,80.5275,45.07,16.276,63.52,65.74,85.39,152.4
127,23.855,70.85,73.46,62.1,39.97,55.49,24.52,86.57,39.92,38.48,48.09,126.35,270.8959,43.235,35.24,87.95,72.41,86.96,20.45,28.5,22.42,55.14,55.049942,40.8,48.62,34.25,49.31,73.76,68.75,34.59,76.44,98.13,15.55,84.1,19.018572,25.87,29.91,49.9,26.275,61.5,156.21,52.53,38.779385,80.0,45.68,16.2,64.73,65.92,85.63,152.38
128,24.135,71.99,74.24,62.36,40.66,55.7,24.81,87.55,40.78,38.56,48.41,126.9,271.77176,43.125,35.4,87.97,73.18,87.06,20.24,28.5,22.21,55.26,54.569942,40.9,49.21,34.2,49.0,73.8,69.38,34.54,76.52,100.99,15.62,84.47,18.911428,25.91,29.86,49.5,26.365,61.48,159.02,53.0,38.91008,80.33,45.75,16.2,66.6,66.05,86.53,153.16
129,23.81,71.56,74.38,62.72,40.24,55.18,24.78,89.0,40.42,38.45,48.39,126.34,272.16718,43.25,35.0,87.94,72.83,86.52,20.01,28.02,22.08,55.27,54.449944,40.33,48.3,34.16,48.6,73.72,71.65,34.17,75.63,100.6,15.35,83.91,18.411428,25.77,29.7,49.02,26.47,61.54,158.05,51.75,38.97543,79.425,46.0,16.025,65.46,66.05,86.95,152.29
130,23.85,70.5,74.18,62.2,40.49,54.58,24.82,89.48,40.23,37.8,47.7,125.53,272.0771,43.085,34.4,87.22,72.35,85.32,19.77,27.5,21.74,55.85,54.02994,39.55,47.52,33.83,48.37,73.82,70.58,33.76,74.75,100.48,15.09,83.08,18.867144,25.51,29.24,48.5,26.005,61.06,156.0,51.43,37.668472,79.7675,44.94,15.899,65.66,65.58,86.4,150.75
131,25.23,70.84,73.76,63.05,39.85,57.0,24.75,90.91,40.63,38.44,48.9,125.0,273.20322,43.75,35.15,87.67,71.62,85.23,20.05,27.9,21.66,55.3,54.11994,40.02,48.69,34.07,48.6,73.76,71.31,34.11,74.96,100.5,15.19,84.65,19.12143,25.55,29.56,49.2,26.075,61.57,158.0,51.38,38.17258,80.0725,45.45,15.799,67.24,66.26,87.7,152.37
132,26.325,72.0,73.4,63.47,40.28,58.5,25.8,93.48,40.85,39.63,48.76,125.7,274.22922,43.94,35.34,89.58,72.03,86.22,20.5,27.79,22.28,55.18,54.449944,40.51,49.68,34.55,49.55,74.58,73.08,34.1,76.76,101.18,15.21,86.51,19.29,25.97,29.94,50.55,26.315,62.59,158.81,53.0,38.798054,76.4575,46.14,16.78,67.49,67.0,89.7,154.57
